"EAB_pres","SB_pres","PTB_pres","ALB_pres","JCLB_pres","PWB_pres","EBB_pres","RPBB_pres","MPEB_pres","ELB_pres","SEEBB_pres","BEBB_pres","SWW_pres","PSB_pres","PFW_pres","LC_pres","EPNM_pres","AOW_pres","IPS_pres","CBT_pres","ESN_pres","BM_pres","BL_pres","ELM_pres","ESB_pres","MW_pres","SM_pres","EPS_pres","WM_pres","EFW_pres","BVW_pres","IWLB_pres","JB_pres","LS_pres","MAS_pres","ABL_pres","EPSM_pres","PS_pres","EL_pres","OW_pres","WPBR_pres","CB_pres","CDC_pres","DWA_pres","SC_pres","ELC_pres","EPLR_pres","DED_pres","PRR_pres","POCRD_pres","SOD_pres","LW_pres","BC_pres","WS_pres","ESGA_pres","BWA_pres","HWA_pres","CRS_pres","GM_pres","GOS_pres","EP_pres","JS_pres","BBD_pres","SJS_pres","GSA_pres","CS_pres","EHS_pres","RLP_pres","CCS_pres","OS_pres","PHM_pres","RPS_pres","CHS_pres","PT_pres","IBT_pres"
0,0,0,23313.3962659266,0,81105.545549065,0,5095231.76401261,5095231.76401261,0,20375.9483693761,2865.11281551256,5095231.76401261,5095231.76401261,73342.8603777548,2525980.35407058,634905.977101679,0,0,0,4256133.66443685,0,10680.0965406224,0,0,0,133588.338392343,0,245749.928847257,2865.11281551256,27384.7912130092,214693.883913784,31056.0449162233,2525980.35407058,0,10680.0965406224,634905.977101679,133588.338392343,2865.11281551256,0,493424.981629136,0,0,0,0,2525980.35407058,7127787.13654383,7742.64864372504,0,0,0,0,0,0,4256133.66443685,3623281.75182749,0,0,2751354.33517859,0,0,15578.2275482645,0,245749.928847257,4256133.66443685,0,4256133.66443685,0,0,164644.383267131,0,0,0,0,0
0,0,0,33038.527425,0,49071.864675,0,5117726.7275,5117726.7275,0,18711.64356,0,5117726.7275,5117726.7275,176735.522575,6086897.2875,216209.4558,0,0,0,7442594.87,0,25736.008025,0,0,0,90959.525725,0,184479.041975,0,28450.474775,140031.3904,44447.6516,6086897.2875,0,25736.008025,216209.4558,90959.525725,0,0,774764.675,0,0,0,0,6086897.2875,10429859.34,11409.1241575,0,0,0,0,0,0,7442594.87,7594344.175,0,0,6252664.6875,0,0,0,0,184479.041975,7442594.87,0,7442594.87,0,0,135407.177325,0,0,0,0,0
0,0,0,19593.8628788964,0,43425.173947971,0,3398361.01533807,3398361.01533807,0,23997.898166714,1608.29092614002,3398361.01533807,3398361.01533807,92524.5501326806,3186611.41248939,113189.936809887,0,0,0,4950311.52600371,0,13473.310458647,0,0,0,133279.159166719,0,215356.146071723,1608.29092614002,14894.3876209208,176704.333091208,37471.2086332138,3186611.41248939,0,13473.310458647,113189.936809887,133279.159166719,1608.29092614002,1180.60429072662,481424.17998203,0,0,0,0,3186611.41248939,6103548.24786891,17877.3457420249,0,0,0,0,0,0,4950311.52600371,4362722.87162572,0,0,3377969.66116156,0,0,0,0,214175.541773952,4950311.52600371,0,4950311.52600371,0,0,170750.367784278,0,0,0,0,0
0,0,0,23420.5177041727,0,51906.051478529,0,3857207.24307731,3857207.24307731,0,28469.1701124742,1922.38796106366,3857207.24307731,3857207.24307731,110594.469188973,3808952.29612479,135295.777834875,0,0,0,5382789.46739881,0,16104.6297037438,0,0,0,159308.398050666,0,257199.424100613,1922.38796106366,17803.2413069656,211214.449501127,44573.7998256044,3808952.29612479,0,16104.6297037438,135295.777834875,159308.398050666,1922.38796106366,1411.17470625795,517642.711772015,0,0,0,0,3808952.29612479,7148516.82745815,21153.2821067384,0,0,0,0,0,0,5382789.46739881,5178915.63631421,0,0,4037682.55102992,0,0,0,0,255788.249385935,5382789.46739881,0,5382789.46739881,0,0,203882.197857558,0,0,0,0,0
0,0,0,23420.5177041727,0,51906.051478529,0,3857207.24307731,3857207.24307731,0,28469.1701124742,1922.38796106366,3857207.24307731,3857207.24307731,110594.469188973,3808952.29612479,135295.777834875,0,0,0,5382789.46739881,0,16104.6297037438,0,0,0,159308.398050666,0,257199.424100613,1922.38796106366,17803.2413069656,211214.449501127,44573.7998256044,3808952.29612479,0,16104.6297037438,135295.777834875,159308.398050666,1922.38796106366,1411.17470625795,517642.711772015,0,0,0,0,3808952.29612479,7148516.82745815,21153.2821067384,0,0,0,0,0,0,5382789.46739881,5178915.63631421,0,0,4037682.55102992,0,0,0,0,255788.249385935,5382789.46739881,0,5382789.46739881,0,0,203882.197857558,0,0,0,0,0
0,0,0,23420.5177041727,0,51906.051478529,0,3857207.24307731,3857207.24307731,0,28469.1701124742,1922.38796106366,3857207.24307731,3857207.24307731,110594.469188973,3808952.29612479,135295.777834875,0,0,0,5382789.46739881,0,16104.6297037438,0,0,0,159308.398050666,0,257199.424100613,1922.38796106366,17803.2413069656,211214.449501127,44573.7998256044,3808952.29612479,0,16104.6297037438,135295.777834875,159308.398050666,1922.38796106366,1411.17470625795,517642.711772015,0,0,0,0,3808952.29612479,7148516.82745815,21153.2821067384,0,0,0,0,0,0,5382789.46739881,5178915.63631421,0,0,4037682.55102992,0,0,0,0,255788.249385935,5382789.46739881,0,5382789.46739881,0,0,203882.197857558,0,0,0,0,0
0,0,0,4821.89786370673,0,37221.0237748495,0,1509253.99736242,1509253.99736242,0,29806.0288079798,3375.35749843857,1509253.99736242,1509253.99736242,0,0,0,0,0,0,2211981.96491974,0,0,0,0,0,179776.722755086,0,249281.537064044,3375.35749843857,0,216997.746480653,29806.0288079798,0,0,0,0,179776.722755086,3375.35749843857,2477.76162920783,159124.169068062,0,0,0,0,0,1350129.82834364,24984.1309377022,0,0,0,0,0,0,2211981.96491974,812065.533014688,0,0,219475.508124646,0,0,0,0,246803.775420051,2211981.96491974,0,2211981.96491974,0,0,209582.751530211,0,0,0,0,0
0,0,0,3423.23997188652,0,26424.5531494221,0,1071474.08707842,1071474.08707842,0,21160.3796062661,2396.28856410065,1071474.08707842,1071474.08707842,0,0,0,0,0,0,1570366.12832451,0,0,0,0,0,127630.008089155,0,176973.993653808,2396.28856410065,0,154054.56120359,21160.3796062661,0,0,0,0,127630.008089155,2396.28856410065,1759.05274015708,112968.012065746,0,0,0,0,0,958506.075047664,17737.1396297146,0,0,0,0,0,0,1570366.12832451,576514.739835287,0,0,155813.613954243,0,0,0,0,175214.940903155,1570366.12832451,0,1570366.12832451,0,0,148790.387672097,0,0,0,0,0
0,0,0,7338.24164,0,56645.095825,0,1749492.34975,1749492.34975,0,44784.7323,5136.8132725,1749492.34975,1749492.34975,0,0,0,0,0,0,1938588.42325,0,0,0,0,0,273594.56175,0,378795.19025,5136.8132725,0,330239.6575,44784.7323,0,0,0,0,273594.56175,5136.8132725,3770.8002275,87709.023325,0,0,0,0,0,1661783.3265,37446.49065,0,0,0,0,0,0,1938588.42325,1140077.072,0,0,334010.45775,0,0,0,0,375024.39,1938588.42325,0,1938588.42325,0,0,318379.294,0,0,0,0,0
0,0,0,4524.76151739632,0,34927.3793794267,0,1078737.39343477,1078737.39343477,0,27614.2764464671,3167.36026935448,1078737.39343477,1078737.39343477,0,0,0,0,0,0,1195334.0767328,0,0,0,0,0,168698.470983481,0,233565.203205548,3167.36026935448,0,203625.850316662,27614.2764464671,0,0,0,0,168698.470983481,3167.36026935448,2325.07630522525,54081.4043661522,0,0,0,0,0,1024655.98911486,23089.5149229047,0,0,0,0,0,0,1195334.0767328,702971.790153733,0,0,205950.926635761,0,0,0,0,231240.12688645,1195334.0767328,0,1195334.0767328,0,0,196312.747399118,0,0,0,0,0
0,0,0,0,0,0,0,921280.109981253,921280.109981253,0,308.581388072497,0,921280.109981253,921280.109981253,0,0,0,0,0,0,1474171.21244397,0,0,0,0,0,0,0,308.581388072497,0,0,0,308.581388072497,0,0,0,0,0,0,0,257455.999334473,0,0,0,0,0,663824.11064678,308.581388072497,0,0,0,0,0,0,1474171.21244397,298391.484638506,0,0,0,0,0,0,0,308.581388072497,1474171.21244397,0,1474171.21244397,0,0,308.581388072497,0,0,0,0,0
0,0,0,602.451575778401,0,0,0,822397.530934325,822397.530934325,0,761.970715364562,0,822397.530934325,822397.530934325,0,0,32974.9081654018,0,0,0,762063.210878102,0,0,0,0,0,5032.35895326639,0,5794.32966863095,0,0,5032.35895326639,761.970715364562,0,0,0,32974.9081654018,5032.35895326639,0,0,133090.202723054,0,0,0,0,0,689307.328211271,159.51913958616,0,0,0,0,0,0,762063.210878102,154251.535345964,0,0,5032.35895326639,0,0,0,0,5794.32966863095,762063.210878102,0,762063.210878102,0,0,5794.32966863095,0,0,0,0,0
0,0,0,1982.1250363075,0,0,0,283437.282138923,283437.282138923,0,1982.1250363075,0,283437.282138923,283437.282138923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982.1250363075,0,0,0,1982.1250363075,0,0,0,0,0,0,0,0,0,0,0,0,0,283437.282138923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982.1250363075,0,0,0,0,0,1982.1250363075,0,0,0,0,0
0,0,0,1982.1250363075,0,0,0,283437.282138923,283437.282138923,0,1982.1250363075,0,283437.282138923,283437.282138923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982.1250363075,0,0,0,1982.1250363075,0,0,0,0,0,0,0,0,0,0,0,0,0,283437.282138923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982.1250363075,0,0,0,0,0,1982.1250363075,0,0,0,0,0
0,0,0,4749.90870097133,0,0,0,795416.864685677,795416.864685677,0,10877.3053168846,6127.39661939996,795416.864685677,795416.864685677,0,0,44461.54324045,0,0,0,0,0,0,0,0,0,6785.35461205259,0,17662.6599289371,6127.39661939996,0,6785.35461205259,10877.3053168846,0,0,0,44461.54324045,6785.35461205259,6127.39661939996,0,0,0,0,0,0,0,795416.864685677,6127.39661939996,0,0,0,0,0,0,0,0,0,0,6785.35461205259,0,0,0,0,17662.6599289371,0,0,0,0,0,17662.6599289371,0,0,0,0,0
0,0,0,9026.42150339678,0,0,0,845361.161966865,845361.161966865,0,20670.5325917656,11644.1110949948,845361.161966865,845361.161966865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20670.5325917656,11644.1110949948,0,0,20670.5325917656,0,0,0,0,0,11644.1110949948,0,0,0,0,0,0,0,845361.161966865,11644.1110949948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20670.5325917656,0,0,0,0,0,20670.5325917656,0,0,0,0,0
0,0,0,9026.42150339678,0,0,0,845361.161966865,845361.161966865,0,20670.5325917656,11644.1110949948,845361.161966865,845361.161966865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20670.5325917656,11644.1110949948,0,0,20670.5325917656,0,0,0,0,0,11644.1110949948,0,0,0,0,0,0,0,845361.161966865,11644.1110949948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20670.5325917656,0,0,0,0,0,20670.5325917656,0,0,0,0,0
0,0,0,2937.85098197924,0,0,0,1441871.70914685,1441871.70914685,0,7509.51775236943,4571.66677299165,1441871.70914685,1441871.70914685,0,0,874302.972416198,0,0,0,46001.0082904682,0,0,0,0,0,194140.636440401,0,201650.15419277,4571.66677299165,27160.6635274994,194140.636440401,7509.51775236943,0,0,0,874302.972416198,194140.636440401,4571.66677299165,0,13315.3513157608,0,0,0,0,0,1428556.35783109,4571.66677299165,0,0,0,0,0,0,46001.0082904682,11864.9421473846,0,0,194140.636440401,0,0,27160.6635274994,0,201650.15419277,46001.0082904682,0,46001.0082904682,0,0,201650.15419277,0,0,0,0,0
0,0,0,4980.31918169668,0,0,0,1118672.82661788,1118672.82661788,0,10785.0451192898,5324.94191199482,1118672.82661788,1118672.82661788,0,0,706382.219551583,0,0,0,33415.8356624551,0,0,0,0,0,141026.726234632,0,151811.771353921,5324.94191199482,22578.9120366595,141026.726234632,10785.0451192898,0,0,0,706382.219551583,141026.726234632,5324.94191199482,0,9672.47475415696,0,0,0,0,0,1109000.35186372,5804.72593948285,0,0,0,0,0,0,33415.8356624551,8618.87536112318,0,0,141026.726234632,0,0,22578.9120366595,0,151811.771353921,33415.8356624551,0,33415.8356624551,0,0,151811.771353921,0,0,0,0,0
0,0,0,4787.63916079864,0,0,0,825896.369203541,825896.369203541,0,12237.8097086922,7450.170552133,825896.369203541,825896.369203541,0,0,54059.8398843043,0,0,0,0,0,0,0,0,0,8250.16760893871,0,20487.9773176309,7450.170552133,0,8250.16760893871,12237.8097086922,0,0,0,54059.8398843043,8250.16760893871,7450.170552133,0,0,0,0,0,0,0,825896.369203541,7450.170552133,0,0,0,0,0,0,0,0,0,0,8250.16760893871,0,0,0,0,20487.9773176309,0,0,0,0,0,20487.9773176309,0,0,0,0,0
0,0,0,10766.888914866,0,0,0,539215.522703908,539215.522703908,0,23316.0523461974,11511.9244275083,539215.522703908,539215.522703908,0,0,154088.896327161,0,0,0,0,0,0,0,0,0,0,0,23316.0523461974,11511.9244275083,6159.1971690214,0,23316.0523461974,0,0,0,154088.896327161,0,11511.9244275083,0,0,0,0,0,0,0,539215.522703908,12549.1634354168,0,0,0,0,0,0,0,0,0,0,0,0,0,6159.1971690214,0,23316.0523461974,0,0,0,0,0,23316.0523461974,0,0,0,0,0
0,0,0,11293.08219,0,0,0,942688.568,942688.568,0,28866.542825,17573.460645,942688.568,942688.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28866.542825,17573.460645,0,0,28866.542825,0,0,0,0,0,17573.460645,0,0,0,0,0,0,0,942688.568,17573.460645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28866.542825,0,0,0,0,0,28866.542825,0,0,0,0,0
0,0,0,10766.888914866,0,0,0,539215.522703908,539215.522703908,0,23316.0523461974,11511.9244275083,539215.522703908,539215.522703908,0,0,154088.896327161,0,0,0,0,0,0,0,0,0,0,0,23316.0523461974,11511.9244275083,6159.1971690214,0,23316.0523461974,0,0,0,154088.896327161,0,11511.9244275083,0,0,0,0,0,0,0,539215.522703908,12549.1634354168,0,0,0,0,0,0,0,0,0,0,0,0,0,6159.1971690214,0,23316.0523461974,0,0,0,0,0,23316.0523461974,0,0,0,0,0
0,0,0,11293.08219,0,0,0,942688.568,942688.568,0,28866.542825,17573.460645,942688.568,942688.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28866.542825,17573.460645,0,0,28866.542825,0,0,0,0,0,17573.460645,0,0,0,0,0,0,0,942688.568,17573.460645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28866.542825,0,0,0,0,0,28866.542825,0,0,0,0,0
94160.6264713894,0,0,10442.4716396258,0,10442.4716396258,0,0,0,0,495.161954131377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10442.4716396258,0,106521.95657085,0,0,10442.4716396258,1918.85844542048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.161954131377,0,0,0,0,0,10442.4716396258,0,0,0,0,10442.4716396258,0,0,0,0,12361.3300909816,0,1423.6964912891,0,0,0,106521.95657085,0,0,0,0,0
675.098833699447,0,0,0,0,31876.9165412812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31876.9165412812,0,32909.1928911096,0,0,31876.9165412812,357.177515259946,0,0,0,0,0,0,0,0,0,31876.9165412812,0,0,0,31876.9165412812,0,0,0,0,0,0,0,0,0,0,0,31876.9165412812,0,0,0,0,32234.0940530651,0,357.177515259946,0,0,0,1032.27634809038,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821.080119136565,0,0,8870.96982574938,0,38769.8824600161,0,0,0,0,8870.96982574938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38769.8824600161,0,48896.344883278,0,0,38769.8824600161,9305.38230306837,0,0,0,0,0,0,0,0,0,38769.8824600161,0,0,0,38769.8824600161,0,0,0,0,0,0,0,0,0,0,0,38769.8824600161,0,0,0,0,48075.2647588567,0,434.412477318992,0,0,0,10126.462421148,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222.08567019168,0,0,13203.4436738664,0,57704.6218573965,0,0,0,0,13203.4436738664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57704.6218573965,0,72776.7254545663,0,0,57704.6218573965,13850.017925405,0,0,0,0,0,0,0,0,0,57704.6218573965,0,0,0,57704.6218573965,0,0,0,0,0,0,0,0,0,0,0,57704.6218573965,0,0,0,0,71554.6397765091,0,646.574251538675,0,0,0,15072.1035940236,0,0,0,0,0
867.597831727486,0,0,12308.7096910028,0,30580.2738471994,0,0,0,0,13626.8591503857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40310.869239623,0,90115.3386592957,0,0,40310.869239623,13969.5079198979,0,0,0,0,9730.59539242355,0,34967.3636822752,0,0,30580.2738471994,0,0,0,30580.2738471994,1318.14945852226,0,0,0,0,0,0,0,0,0,0,75278.2329132916,0,0,0,0,54280.3771561862,0,342.648769512147,0,0,0,24567.7011410636,0,0,0,0,0
1222.08567019168,0,0,13203.4436738664,0,57704.6218573965,0,0,0,0,13203.4436738664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57704.6218573965,0,72776.7254545663,0,0,57704.6218573965,13850.017925405,0,0,0,0,0,0,0,0,0,57704.6218573965,0,0,0,57704.6218573965,0,0,0,0,0,0,0,0,0,0,0,57704.6218573965,0,0,0,0,71554.6397765091,0,646.574251538675,0,0,0,15072.1035940236,0,0,0,0,0
596.728854575323,0,0,33392.3113872405,0,0,0,0,0,0,36968.3204334861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26398.1424116749,0,158826.189144544,0,0,26398.1424116749,36968.3204334861,0,0,0,0,26398.1424116749,0,94862.997485668,0,0,0,0,0,0,0,3576.00904391073,0,0,0,0,0,0,0,0,0,0,121261.139873994,0,0,0,0,63366.4628451609,0,0,0,0,0,63963.191693899,0,0,0,0,0
43172.3829769535,20435.6666976325,0,5781.12178728423,0,0,0,0,0,0,7215.78676750678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10590.7143889133,0,124407.234622342,0,0,10590.7143889133,32585.8945190009,0,0,0,0,10590.7143889133,0,38058.2427649373,0,0,0,0,0,0,0,1434.66497928581,0,0,0,0,0,0,0,0,0,0,48648.9571444832,0,0,0,0,43176.6089079141,0,25370.1077514941,0,0,0,86348.9918714557,0,0,0,0,0
63888.8741867862,30241.8270324597,0,8555.22297028308,0,0,0,0,0,0,10678.319359717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15672.7234515331,0,184104.689448247,0,0,15672.7234515331,48222.4045010369,0,0,0,0,15672.7234515331,0,56320.6873495317,0,0,0,0,0,0,0,2123.09638804764,0,0,0,0,0,0,0,0,0,0,71993.4107872025,0,0,0,0,63895.12795257,0,37544.0851413199,0,0,0,127784.002119508,0,0,0,0,0
122238.364596772,18804.8632969195,0,13822.6046994121,0,1523.71410348512,0,0,0,0,11456.0867457077,0,0,0,0,0,0,2004.6816564927,0,0,0,2004.6816564927,2366.51795107545,4940.72763476505,0,0,105942.847040482,0,606906.591149772,0,0,107466.561144624,53271.0772342988,0,0,2366.51795107545,0,107466.561144624,4940.72763476505,323930.588152021,0,0,0,0,0,0,1523.71410348512,4940.72763476505,0,0,0,0,0,0,0,0,0,0,433763.667262875,0,0,0,0,160737.638365778,0,39448.4725383588,0,0,0,282976.003040903,0,0,0,0,0
137249.990075002,0,0,28053.1743956151,0,3821.51548228801,0,0,0,0,22117.8844494836,0,0,0,0,0,0,5027.79489263973,0,0,0,5027.79489263973,5935.28993953795,12391.4762663396,0,0,218355.343391463,0,1153533.62749514,0,0,222176.858875399,90546.0188154096,0,0,5935.28993953795,0,222176.858875399,12391.4762663396,703560.759655979,0,0,0,0,0,0,3821.51548228801,12391.4762663396,0,0,0,0,0,0,0,0,0,0,931672.908526961,0,0,0,0,312722.877657841,0,62492.8444230912,0,0,0,449972.867839165,0,0,0,0,0
150262.596343757,0,0,25105.5536641924,0,2767.47306501209,0,0,0,0,20807.322992333,0,0,0,0,0,0,3641.03900828765,0,0,0,3641.03900828765,4298.2306670845,8973.68516803697,0,0,192420.595795905,0,988148.222312018,0,0,195188.068862111,54352.8173134162,0,0,4298.2306670845,0,195188.068862111,8973.68516803697,588344.739734174,0,0,0,0,0,0,2767.47306501209,8973.68516803697,0,0,0,0,0,0,0,0,0,0,787831.039290893,0,0,0,0,249540.886151652,0,29247.2636555301,0,0,0,399803.482656221,0,0,0,0,0
108488.257849653,3920.29080735062,0,74817.9037794821,0,156873.258105457,0,0,0,0,81243.5451279352,8622.28779644442,0,0,0,0,0,1860.78320533854,0,0,0,1860.78320533854,2196.64645717249,45220.5653106936,0,0,467082.899529914,0,1472810.68764791,8622.28779644442,0,517760.692752576,101032.156856947,0,0,2196.64645717249,0,411565.227914615,53842.8530847182,745529.580014485,0,0,106195.464832912,0,0,0,156873.258105457,53842.8530847182,0,0,0,0,0,0,0,0,0,0,1265486.9194571,0,0,0,0,618792.849625599,0,17591.9652621875,0,0,0,621085.642584831,0,0,0,0,0
141526.78455,0,0,42546.58665,0,5795.8659975,0,0,0,0,33544.884225,0,0,0,0,0,0,7625.3584725,0,0,0,7625.3584725,9001.702415,18793.4175025,0,0,331166.6055,0,1594062.79575,0,0,336962.4715,48524.64155,0,0,9001.702415,0,336962.4715,18793.4175025,1067048.898,0,0,0,0,0,0,5795.8659975,18793.4175025,0,0,0,0,0,0,0,0,0,0,1413013.072,0,0,0,0,385487.113,0,5978.054905,0,0,0,527013.89775,0,0,0,0,0
134610.511663853,0,0,141470.926237498,0,96634.1568013618,0,0,0,0,154251.593828168,18581.657775272,0,0,0,0,0,4914.02934333276,0,0,0,4914.02934333276,5800.99020482599,112244.434861213,0,0,853893.490712839,0,2803902.54136879,18581.657775272,0,950527.647515811,169471.426878609,0,0,5800.99020482599,0,950527.647515811,130826.092574261,1549292.95486717,0,0,0,0,0,0,96634.1568013618,130826.092574261,0,0,0,0,0,0,0,0,0,0,2505621.59308704,0,0,0,0,1119999.0743622,0,9418.84281483692,0,0,0,1254609.58587937,0,0,0,0,0
79500.7069245911,10214.3829230604,0,71546.1327704407,0,149438.082691083,0,0,0,0,79566.6164943515,8288.35150194852,0,0,0,0,0,1198.00033770484,0,0,0,1198.00033770484,267.86778766218,43325.2788027473,0,0,393447.007732414,0,1564586.90016222,8288.35150194852,0,440802.515398635,83237.8310218113,0,0,267.86778766218,0,338719.940417456,51613.6302831443,961045.846718363,0,0,102082.574976325,0,0,0,149438.082691083,51613.6302831443,0,0,1198.00033770484,0,0,0,0,0,0,0,1402116.23006497,0,0,0,0,524040.346452783,0,3403.34672873587,0,0,0,501458.478282236,0,0,0,0,0
57743.5345036685,20433.1983308633,0,151725.318918423,0,123584.707968191,0,0,0,0,176444.702169511,24719.3832156114,0,0,0,0,0,0,0,0,0,0,0,133208.486921913,0,0,852036.167378731,0,2363479.10914338,24719.3832156114,0,975620.875346922,183849.731285417,0,0,0,0,975620.875346922,157927.870054747,1146264.96754619,0,0,0,0,0,0,123584.707968191,157927.870054747,0,0,0,0,0,0,0,0,0,0,2121885.84348438,0,0,0,0,1159470.60663234,0,7405.02907924746,0,0,0,1217214.14076942,0,0,0,0,0
105145.873251804,9085.69176305496,0,16857.0373557328,0,0,0,0,0,0,16479.4709060357,0,0,0,0,0,0,1688.61189163026,0,0,0,1688.61189163026,377.566447516719,6010.97794971634,0,0,54948.2684036818,0,1061335.88532874,0,0,54948.2684036818,58436.8995410804,0,0,377.566447516719,0,54948.2684036818,6010.97794971634,842804.844207409,0,0,0,0,0,0,0,6010.97794971634,0,0,1688.61189163026,0,0,0,0,0,0,0,898130.67898811,0,0,0,0,113385.16795203,0,41579.8621860745,0,0,0,218531.041206665,0,0,0,0,0
76330.1982011148,18393.7066335251,0,34126.5594208831,0,0,0,0,0,0,33362.1876271327,0,0,0,0,0,0,3418.54341557428,0,0,0,3418.54341557428,764.371789336344,12169.0420356606,0,0,111241.098134908,0,1220375.9316995,0,0,111241.098134908,36583.0992072386,0,0,764.371789336344,0,111241.098134908,12169.0420356606,996221.53624452,0,0,0,0,0,0,0,12169.0420356606,0,0,3418.54341557428,0,0,0,0,0,0,0,1108227.00602604,0,0,0,0,147824.19735686,0,2456.53978782689,0,0,0,224154.395602115,0,0,0,0,0
138355.75822898,8706.08146076141,0,21541.7744903431,0,2319.29532930881,0,0,0,0,21168.5685550835,0,0,0,0,0,0,17434.5170094922,0,0,0,17434.5170094922,373.20593310441,5941.557173177,0,0,78316.805253196,0,1340403.09577441,0,0,79360.1655984443,87397.6624048459,0,0,373.20593310441,0,78084.2306127904,5941.557173177,1035289.50961119,0,0,1275.93498406049,0,0,0,2319.29532930881,5941.557173177,0,0,17434.5170094922,0,0,0,0,0,0,0,1115226.1293873,0,0,0,0,166757.828026408,0,65855.8879125656,0,0,0,303837.651272533,0,0,0,0,0
143442.284712742,17419.1013196219,0,43100.7169118442,0,4640.43904406827,0,0,0,0,42354.0076111479,0,0,0,0,0,0,34882.9286304951,0,0,0,34882.9286304951,746.709296384324,11887.8495293616,0,0,156696.025862272,0,1775057.78757922,0,0,158783.57806916,95032.6856701152,0,0,746.709296384324,0,156230.691228791,11887.8495293616,1377799.23920282,0,0,2552.88683718061,0,0,0,4640.43904406827,11887.8495293616,0,0,34882.9286304951,0,0,0,0,0,0,0,1537736.18503818,0,0,0,0,253816.263785528,0,51931.968754395,0,0,0,394705.661701022,0,0,0,0,0
106037.618021011,7375.66409045145,0,7793.36411161141,0,102341.795603004,0,0,0,0,5240.50774984393,451.504559548768,0,0,0,3253.40167542761,0,15473.2732193628,0,0,14436.6802669325,15473.2732193628,0,0,0,0,539810.400584147,0,1249886.92294707,0,0,629247.35472255,109828.526740007,3253.40167542761,0,0,0,613139.690895736,0,404773.423473308,0,0,11501.89174236,0,0,3253.40167542761,99337.4346808355,451.504559548768,0,0,15473.2732193628,0,0,3004.36092131624,14436.6802669325,11154.8654755938,0,0,1034701.9485543,0,0,0,0,739075.881498614,14436.6802669325,104588.01898961,14436.6802669325,0,0,833611.607740379,0,0,0,0,0
140054.602400314,17820.5634610838,0,11570.8543964838,0,65759.7656391327,0,0,0,0,12661.7481191011,1090.89372261732,0,0,0,0,0,37385.4400057778,0,0,0,37385.4400057778,0,0,0,0,523070.984946475,0,1386906.41429607,0,0,585805.050651455,98530.6018241029,0,0,0,0,582779.350701119,0,562516.159420008,0,0,3025.6999465577,0,0,0,65759.7656391327,1090.89372261732,0,0,37385.4400057778,0,0,0,0,0,0,0,1148803.18485886,0,0,0,0,684335.652500937,0,85868.8537036665,0,0,0,821364.555012941,0,0,0,0,0
